Scenario,GlobalPlanner,LocalPlanner,SweepParam,InflationFactor,PedCount,Seed,Status,Time(s),Distance(m),Smoothness(rad),CPU(%),Memory(%),Memory(MiB),TotalRAM(GiB)
static,astar,apf,default,0.5,0,1079346873,SUCCESS,36.1395,17.7221,13.2022,14.12,0.13,42.46,31.28
static,astar,apf,default,0.5,0,1079346874,SUCCESS,17.5185,8.4427,7.9072,9.52,0.13,41.18,31.28
static,astar,apf,default,0.5,0,1079346875,SUCCESS,41.3431,19.9914,19.3054,14.89,0.13,42.41,31.28
static,astar,apf,default,0.5,0,1079346876,SUCCESS,25.9302,11.8665,19.0872,11.66,0.13,41.14,31.28
static,astar,apf,default,0.5,0,1079346877,SUCCESS,20.7207,10.0492,9.4191,29.08,0.15,48.97,31.28
static,astar,apf,default,0.5,0,1079346878,SUCCESS,48.1478,22.4910,36.6669,16.68,0.13,42.54,31.28
static,astar,apf,default,0.5,0,1079346879,SUCCESS,72.4162,35.6237,39.2509,26.60,0.14,44.52,31.28
static,astar,apf,default,0.5,0,1079346880,SUCCESS,27.9281,12.5857,20.1266,11.25,0.13,42.19,31.28
static,astar,apf,default,0.5,0,1079346881,SUCCESS,29.2301,14.0945,19.1201,13.22,0.13,42.40,31.28
static,astar,apf,default,0.5,0,1079346882,SUCCESS,57.9569,28.0177,37.4225,24.97,0.14,43.76,31.28
static,astar,apf,default,0.5,0,1079346883,SUCCESS,16.1173,6.9766,8.1897,9.26,0.13,41.33,31.28
static,astar,apf,default,0.5,0,1079346884,SUCCESS,49.5521,23.6973,22.1406,21.86,0.14,44.70,31.28
static,astar,apf,default,0.5,0,1079346885,SUCCESS,22.4255,10.4674,12.3423,10.96,0.13,41.10,31.28
static,astar,apf,default,0.5,0,1079346886,SUCCESS,62.4644,30.6830,40.1920,18.91,0.13,43.09,31.28
static,astar,apf,default,0.5,0,1079346887,SUCCESS,58.8605,28.9752,17.3955,30.80,0.15,46.54,31.28
static,astar,apf,default,0.5,0,1079346888,SUCCESS,32.7470,15.2328,39.1579,13.23,0.13,41.54,31.28
static,astar,apf,default,0.5,0,1079346889,SUCCESS,20.2216,9.6695,9.2816,9.31,0.13,41.02,31.28
static,astar,apf,default,0.5,0,1079346890,SUCCESS,11.0882,5.2389,2.4033,9.35,0.13,41.11,31.28
static,astar,apf,default,0.5,0,1079346891,SUCCESS,39.0374,18.5165,17.1082,15.55,0.13,42.82,31.28
static,astar,apf,default,0.5,0,1079346892,SUCCESS,14.3153,6.8919,5.9671,8.70,0.13,41.11,31.28
static,astar,apf,default,0.5,0,1079346893,SUCCESS,21.4359,9.0430,18.7660,10.85,0.13,40.99,31.28
static,astar,apf,default,0.5,0,1079346894,SUCCESS,19.6241,8.7105,20.8608,10.65,0.13,41.39,31.28
static,astar,apf,default,0.5,0,1079346895,SUCCESS,21.5314,9.6141,20.9885,12.75,0.13,41.15,31.28
static,astar,apf,default,0.5,0,1079346896,SUCCESS,26.0590,12.3598,28.8670,12.48,0.13,41.79,31.28
static,astar,apf,default,0.5,0,1079346897,SUCCESS,26.7295,12.9585,15.5949,11.48,0.13,41.88,31.28
static,astar,apf,default,0.5,0,1079346898,SUCCESS,15.6154,7.4158,9.1892,8.57,0.13,41.16,31.28
static,astar,apf,default,0.5,0,1079346899,FAILURE,39.1386,0.1782,28.1151,64.33,0.15,48.36,31.28
static,astar,apf,default,0.5,0,1079346900,SUCCESS,33.4323,16.2406,6.9343,15.81,0.13,42.78,31.28
static,astar,apf,default,0.5,0,1079346901,SUCCESS,50.4497,24.6305,38.6835,22.90,0.14,45.61,31.28
static,astar,apf,default,0.5,0,1079346902,SUCCESS,15.0166,6.4634,13.1608,8.65,0.13,40.90,31.28
static,astar,apf,default,0.5,0,1079346903,SUCCESS,36.1401,17.1707,38.7390,12.57,0.13,43.01,31.28
static,astar,apf,default,0.5,0,1079346904,SUCCESS,32.8343,15.3965,10.0630,10.42,0.13,41.95,31.28
static,astar,apf,default,0.5,0,1079346905,SUCCESS,44.9476,22.0359,18.3827,13.22,0.13,42.17,31.28
static,astar,apf,default,0.5,0,1079346906,SUCCESS,54.2172,26.6082,20.7215,23.23,0.14,44.55,31.28
static,astar,apf,default,0.5,0,1079346907,SUCCESS,21.5312,9.6714,17.8949,9.27,0.13,41.51,31.28
static,astar,apf,default,0.5,0,1079346908,SUCCESS,37.0407,18.1006,23.4183,23.33,0.15,48.70,31.28
static,astar,apf,default,0.5,0,1079346909,SUCCESS,13.6150,6.2960,6.2599,9.48,0.13,41.43,31.28
static,astar,apf,default,0.5,0,1079346910,SUCCESS,48.3442,23.5575,15.0586,26.63,0.15,46.62,31.28
static,astar,apf,default,0.7,0,2085580417,SUCCESS,35.7345,17.5117,10.6292,18.70,0.14,43.33,31.28
static,astar,apf,default,0.7,0,2085580418,SUCCESS,68.2685,33.0944,44.3024,36.73,0.15,46.65,31.28
static,astar,apf,default,0.7,0,2085580419,SUCCESS,16.0153,7.2154,10.3864,8.96,0.13,41.41,31.28
static,astar,apf,default,0.7,0,2085580420,SUCCESS,54.1551,26.0181,25.5131,32.11,0.14,46.44,31.28
static,astar,apf,default,0.7,0,2085580421,SUCCESS,45.1774,22.0483,32.9575,14.02,0.13,41.88,31.28
static,astar,apf,default,0.7,0,2085580422,SUCCESS,13.0873,6.2359,3.4476,8.45,0.13,41.01,31.28
static,astar,apf,default,0.7,0,2085580423,SUCCESS,31.8321,14.9342,14.8035,9.16,0.13,41.49,31.28
static,astar,apf,default,0.7,0,2085580424,SUCCESS,47.7481,22.8565,30.5594,21.98,0.13,43.14,31.28
static,astar,apf,default,0.7,0,2085580425,SUCCESS,31.5323,14.7450,16.9401,15.45,0.13,42.87,31.28
static,astar,apf,default,0.7,0,2085580426,SUCCESS,21.8170,10.4192,23.3196,9.14,0.13,40.93,31.28
static,astar,apf,default,0.7,0,2085580427,SUCCESS,29.0398,14.0860,17.5298,11.90,0.13,42.05,31.28
static,astar,apf,default,0.7,0,2085580428,SUCCESS,26.1311,12.0313,22.7556,12.97,0.13,42.78,31.28
static,astar,apf,default,0.7,0,2085580429,SUCCESS,22.2641,10.7755,12.1935,10.20,0.13,41.30,31.28
static,astar,apf,default,0.7,0,2085580430,SUCCESS,42.5690,20.9219,13.7132,22.63,0.16,50.77,31.28
static,astar,apf,default,0.7,0,2085580431,SUCCESS,29.4279,13.6266,22.4091,12.98,0.13,42.52,31.28
static,astar,apf,default,0.7,0,2085580432,SUCCESS,48.8454,23.4226,14.9747,24.88,0.14,45.66,31.28
static,astar,apf,default,0.7,0,2085580433,FAILURE,180.0035,11.3871,1908.2082,7.84,0.13,40.90,31.28
static,astar,apf,default,0.7,0,2085580434,SUCCESS,43.7290,21.4817,17.6140,10.35,0.13,41.57,31.28
static,astar,apf,default,0.7,0,2085580435,SUCCESS,41.3244,18.4870,28.6291,12.34,0.13,41.97,31.28
static,astar,apf,default,0.7,0,2085580436,SUCCESS,19.1184,9.1763,13.9732,9.28,0.13,41.71,31.28
static,astar,apf,default,0.7,0,2085580437,SUCCESS,28.3979,13.6628,3.6632,11.05,0.13,41.85,31.28
static,astar,apf,default,0.7,0,2085580438,SUCCESS,33.9413,13.3230,54.5458,10.77,0.13,41.75,31.28
static,astar,apf,default,0.7,0,2085580439,SUCCESS,21.1200,9.5661,13.0016,10.49,0.13,41.95,31.28
static,astar,apf,default,0.7,0,2085580440,SUCCESS,65.9631,32.1044,48.2764,21.33,0.14,44.25,31.28
static,astar,apf,default,0.7,0,2085580441,SUCCESS,27.4360,12.3994,23.6783,12.71,0.13,42.48,31.28
static,astar,apf,default,0.7,0,2085580442,SUCCESS,31.9352,14.9134,16.1018,11.72,0.13,42.63,31.28
static,astar,apf,default,0.7,0,2085580443,SUCCESS,41.8433,18.9715,43.1679,16.31,0.13,43.21,31.28
static,astar,apf,default,0.7,0,2085580444,SUCCESS,51.8477,25.1009,28.0524,32.63,0.14,46.31,31.28
static,astar,apf,default,0.7,0,2085580445,SUCCESS,29.2376,14.1827,5.7401,15.48,0.13,42.28,31.28
static,astar,apf,default,0.7,0,2085580446,SUCCESS,19.8213,8.4639,24.4335,32.02,0.16,50.40,31.28
static,astar,apf,default,0.7,0,2085580447,SUCCESS,30.2667,14.6093,25.4365,10.10,0.13,41.36,31.28
static,astar,apf,default,0.7,0,2085580448,SUCCESS,40.2401,19.3028,23.2301,14.63,0.13,42.51,31.28
static,astar,apf,default,0.7,0,2085580449,SUCCESS,25.9273,12.2330,14.7459,11.21,0.13,41.31,31.28
static,astar,apf,default,0.7,0,2085580450,SUCCESS,34.9398,16.3465,21.4320,15.87,0.13,42.18,31.28
static,astar,apf,default,0.7,0,2085580451,SUCCESS,52.2541,25.7365,16.3437,23.96,0.14,44.54,31.28
static,astar,apf,default,0.7,0,2085580452,SUCCESS,20.8208,9.8596,7.6119,36.42,0.16,50.27,31.28
static,astar,apf,default,0.7,0,2085580453,SUCCESS,26.7275,12.8195,17.1007,12.60,0.13,42.24,31.28
static,astar,apf,default,0.7,0,2085580454,FAILURE,180.0026,13.0868,2794.4284,8.28,0.13,41.07,31.28
static,astar,apf,default,0.7,0,2085580455,SUCCESS,18.7665,8.9069,9.0866,11.42,0.13,41.84,31.28
static,astar,apf,default,0.7,0,2085580456,SUCCESS,27.1270,12.5230,16.1056,10.72,0.13,41.55,31.28
static,astar,dwa,default,0.3,0,FAILURE,39.0719,0.1647,26.3716,63.45,0.15,47.18,31.28
static,astar,dwa,default,0.3,0,FAILURE,38.8731,0.1769,27.9158,66.89,0.15,46.94,31.28
static,astar,dwa,default,0.3,0,SUCCESS,49.8686,17.8098,8.2061,25.71,0.13,43.03,31.28
static,astar,dwa,default,0.3,0,SUCCESS,35.8505,13.4307,12.6793,25.64,0.13,43.16,31.28
static,astar,dwa,default,0.3,0,FAILURE,39.0633,0.1672,27.0229,67.55,0.15,47.44,31.28
static,astar,dwa,default,0.3,0,SUCCESS,23.7796,9.1258,10.8213,25.46,0.13,42.84,31.28
static,astar,dwa,default,0.3,0,FAILURE,38.9384,0.1642,26.2920,66.58,0.15,46.48,31.28
static,astar,dwa,default,0.3,0,FAILURE,39.1907,0.1728,27.8621,68.62,0.15,46.80,31.28
static,astar,dwa,default,0.3,0,FAILURE,38.8377,0.1757,27.8447,69.10,0.15,46.87,31.28
static,astar,dwa,default,0.3,0,FAILURE,38.7388,0.1651,26.8374,67.94,0.15,46.67,31.28
static,astar,dwa,default,0.3,0,FAILURE,38.4409,0.1639,26.5359,15.63,0.13,41.60,31.28
static,astar,dwa,default,0.3,0,FAILURE,38.7570,0.1759,27.5938,63.55,0.15,46.84,31.28
static,astar,dwa,default,0.3,0,SUCCESS,101.6634,36.6599,55.3381,24.41,0.14,44.07,31.28
static,astar,dwa,default,0.3,0,SUCCESS,27.4440,10.0943,9.3042,24.73,0.13,42.95,31.28
static,astar,dwa,default,0.3,0,SUCCESS,96.1299,32.4366,105.2098,25.19,0.14,43.98,31.28
static,astar,dwa,default,0.3,0,FAILURE,38.6505,0.1633,26.3196,67.69,0.14,46.19,31.28
static,astar,dwa,default,0.3,0,FAILURE,39.1446,0.1679,27.2125,67.36,0.15,46.76,31.28
static,astar,dwa,default,0.3,0,FAILURE,38.5555,0.1641,26.6543,68.26,0.15,46.50,31.28
static,astar,dwa,default,0.3,0,FAILURE,38.9461,0.1646,26.6726,68.46,0.15,46.69,31.28
static,astar,dwa,default,0.3,0,FAILURE,38.7404,0.1767,27.7959,68.38,0.15,46.59,31.28
static,astar,dwa,default,0.3,0,FAILURE,38.7438,0.1768,27.9376,8.21,0.13,41.86,31.28
static,astar,dwa,default,0.3,0,SUCCESS,49.3678,16.2812,28.4568,33.87,0.15,47.51,31.28
static,astar,dwa,default,0.3,0,FAILURE,38.8445,0.1786,28.1631,69.26,0.14,46.38,31.28
static,astar,dwa,default,0.3,0,FAILURE,39.4003,0.1750,28.5960,64.41,0.15,46.55,31.28
static,astar,dwa,default,0.3,0,SUCCESS,28.4520,7.7574,31.7986,21.73,0.13,42.80,31.28
static,astar,dwa,default,0.3,0,SUCCESS,29.7403,10.3641,18.8780,24.19,0.13,43.15,31.28
static,astar,dwa,default,0.3,0,SUCCESS,34.6974,13.0942,17.4425,29.82,0.14,43.39,31.28
static,astar,dwa,default,0.3,0,SUCCESS,25.5336,6.4355,31.2709,19.71,0.13,42.79,31.28
static,astar,dwa,default,0.3,0,FAILURE,39.1855,0.1718,27.4016,64.99,0.15,46.75,31.28
static,astar,dwa,default,0.3,0,FAILURE,38.8426,0.1773,27.7676,65.72,0.15,46.57,31.28
static,astar,dwa,default,0.3,0,12200602,FAILURE,39.1380,0.1690,27.4526,68.83,0.14,46.42,31.28
static,astar,dwa,default,0.3,0,12200603,SUCCESS,85.9806,32.2079,18.5921,26.14,0.15,47.45,31.28
static,astar,dwa,default,0.3,0,12200604,SUCCESS,33.1607,12.2678,6.8660,24.45,0.13,42.98,31.28
static,astar,dwa,default,0.3,0,12200605,SUCCESS,29.9739,11.4070,4.6869,26.54,0.14,43.42,31.28
static,astar,dwa,default,0.3,0,12200606,FAILURE,38.5392,0.1634,26.3388,68.51,0.15,46.64,31.28
static,astar,dwa,default,0.3,0,12200607,FAILURE,38.5405,0.1634,26.2846,66.11,0.15,46.87,31.28
static,astar,dwa,default,0.3,0,12200608,SUCCESS,38.2528,14.1162,11.8972,31.03,0.15,47.87,31.28
static,astar,dwa,default,0.3,0,12200609,FAILURE,38.9401,0.1638,26.4684,68.38,0.15,46.80,31.28
static,astar,dwa,default,0.3,0,12200610,FAILURE,38.6381,0.1760,27.6175,68.96,0.15,46.67,31.28
static,astar,dwa,default,0.3,0,12200611,FAILURE,38.7403,0.1769,27.9770,68.75,0.15,46.63,31.28
static,astar,dwa,default,0.5,0,1079346871,SUCCESS,29.0532,8.9004,6.8856,23.05,0.13,43.15,31.28
static,astar,dwa,default,0.5,0,1079346872,SUCCESS,14.6423,5.5276,3.2578,23.16,0.13,42.42,31.28
static,astar,dwa,default,0.5,0,1079346873,SUCCESS,45.7511,16.4378,5.8462,28.42,0.14,44.18,31.28
static,astar,dwa,default,0.5,0,1079346874,SUCCESS,21.8758,7.5114,10.5643,24.27,0.13,43.16,31.28
static,astar,dwa,default,0.5,0,1079346875,SUCCESS,47.9243,18.3714,6.5709,28.72,0.14,44.24,31.28
static,astar,dwa,default,0.5,0,1079346876,SUCCESS,35.2395,12.0402,15.3524,24.71,0.13,42.74,31.28
static,astar,dwa,default,0.5,0,1079346877,SUCCESS,30.2860,9.5723,11.0966,43.35,0.16,50.36,31.28
static,astar,dwa,default,0.5,0,1079346878,SUCCESS,60.2611,21.5662,35.9462,31.67,0.14,44.16,31.28
static,astar,dwa,default,0.5,0,1079346879,SUCCESS,96.0975,34.1822,22.7831,40.27,0.14,45.38,31.28
static,astar,dwa,default,0.5,0,1079346880,SUCCESS,33.2738,11.9812,8.8265,24.66,0.14,43.41,31.28
static,astar,dwa,default,0.5,0,1079346881,SUCCESS,36.1375,13.6677,9.1877,26.64,0.14,43.93,31.28
static,astar,dwa,default,0.5,0,1079346882,SUCCESS,65.1650,25.3764,67.1913,38.50,0.14,45.60,31.28
static,astar,dwa,default,0.5,0,1079346883,FAILURE,180.0030,2.6713,1846.1070,11.00,0.13,42.98,31.28
static,astar,dwa,default,0.5,0,1079346884,SUCCESS,64.8689,22.0465,24.5577,36.71,0.14,46.13,31.28
static,astar,dwa,default,0.5,0,1079346885,SUCCESS,31.4340,10.6283,46.0986,24.15,0.14,43.35,31.28
static,astar,dwa,default,0.5,0,1079346886,SUCCESS,73.3876,28.5506,23.4377,32.62,0.14,44.43,31.28
static,astar,dwa,default,0.5,0,1079346887,SUCCESS,70.5527,28.3608,10.4912,44.55,0.15,46.61,31.28
static,astar,dwa,default,0.5,0,1079346888,SUCCESS,49.3548,13.7005,46.2613,22.85,0.13,43.18,31.28
static,astar,dwa,default,0.5,0,1079346889,SUCCESS,29.2543,9.1044,5.4453,23.18,0.13,42.36,31.28
static,astar,dwa,default,0.5,0,1079346890,SUCCESS,14.6077,5.2613,2.8288,25.46,0.13,42.70,31.28
static,astar,dwa,default,0.5,0,1079346891,SUCCESS,54.2621,18.0283,21.4925,28.54,0.14,44.33,31.28
static,astar,dwa,default,0.5,0,1079346892,SUCCESS,19.4328,6.1710,3.4220,23.13,0.13,43.12,31.28
static,astar,dwa,default,0.5,0,1079346893,SUCCESS,29.8346,8.7608,12.2385,22.87,0.13,42.83,31.28
static,astar,dwa,default,0.5,0,1079346894,SUCCESS,46.5697,8.7778,522.7948,20.50,0.13,42.71,31.28
static,astar,dwa,default,0.5,0,1079346895,SUCCESS,28.0282,9.4511,15.3174,24.32,0.13,42.79,31.28
static,astar,dwa,default,0.5,0,1079346896,SUCCESS,26.1202,10.3158,18.7615,28.36,0.13,43.23,31.28
static,astar,dwa,default,0.5,0,1079346897,SUCCESS,34.6900,11.9202,16.3019,24.64,0.14,43.65,31.28
static,astar,dwa,default,0.5,0,1079346898,SUCCESS,19.2416,6.5234,8.3583,23.68,0.13,42.91,31.28
static,astar,dwa,default,0.5,0,1079346899,FAILURE,39.8895,0.1757,28.6888,63.61,0.15,49.19,31.28
static,astar,dwa,default,0.5,0,1079346900,SUCCESS,47.2380,15.7097,5.3464,29.67,0.14,43.98,31.28
static,astar,dwa,default,0.5,0,1079346901,SUCCESS,56.8762,22.2838,22.1134,35.63,0.15,47.00,31.28
static,astar,dwa,default,0.5,0,1079346902,SUCCESS,15.7532,6.2586,11.8476,24.53,0.13,42.64,31.28
static,astar,dwa,default,0.5,0,1079346903,FAILURE,180.0029,1.2526,1277.7715,10.09,0.14,43.79,31.28
static,astar,dwa,default,0.5,0,1079346904,SUCCESS,47.3443,15.1830,15.3640,21.69,0.14,43.39,31.28
static,astar,dwa,default,0.5,0,1079346905,SUCCESS,65.2670,21.2909,29.5523,26.12,0.14,43.62,31.28
static,astar,dwa,default,0.5,0,1079346906,SUCCESS,61.2589,25.4409,10.8049,38.07,0.15,46.80,31.28
static,astar,dwa,default,0.5,0,1079346907,SUCCESS,29.0284,8.8835,15.8737,21.93,0.14,43.31,31.28
static,astar,dwa,default,0.5,0,1079346908,SUCCESS,43.6476,16.3134,53.1602,44.71,0.16,50.41,31.28
static,astar,dwa,default,0.5,0,1079346909,SUCCESS,13.9138,5.8941,15.4765,24.09,0.13,42.76,31.28
static,astar,dwa,default,0.5,0,1079346910,SUCCESS,58.0947,22.8436,8.1751,39.50,0.15,48.00,31.28
static,astar,dwa,default,0.7,0,2085580417,FAILURE,180.0025,11.2616,1127.9397,16.81,0.14,44.47,31.28
static,astar,dwa,default,0.7,0,2085580418,FAILURE,180.0031,6.8961,1881.3157,41.29,0.15,47.58,31.28
static,astar,dwa,default,0.7,0,2085580419,SUCCESS,14.6600,6.9895,2.7798,25.68,0.13,42.88,31.28
static,astar,dwa,default,0.7,0,2085580420,SUCCESS,74.4707,23.9146,17.8485,45.06,0.15,47.74,31.28
static,astar,dwa,default,0.7,0,2085580421,SUCCESS,62.6574,20.8435,20.1095,27.24,0.14,44.06,31.28
static,astar,dwa,default,0.7,0,2085580422,SUCCESS,15.9594,6.3076,3.2286,23.09,0.13,42.39,31.28
static,astar,dwa,default,0.7,0,2085580423,SUCCESS,34.9349,14.4895,24.6408,23.80,0.13,43.04,31.28
static,astar,dwa,default,0.7,0,2085580424,SUCCESS,105.8505,22.5898,597.2336,24.20,0.14,44.75,31.28
static,astar,dwa,default,0.7,0,2085580425,FAILURE,180.0033,8.9948,768.0908,12.14,0.14,45.04,31.28
static,astar,dwa,default,0.7,0,2085580426,SUCCESS,38.2361,9.3897,62.1280,21.66,0.13,42.55,31.28
static,astar,dwa,default,0.7,0,2085580427,SUCCESS,36.6441,11.9907,35.5921,25.11,0.14,43.46,31.28
static,astar,dwa,default,0.7,0,2085580428,SUCCESS,34.9328,11.7425,22.8277,26.13,0.14,44.06,31.28
static,astar,dwa,default,0.7,0,2085580429,SUCCESS,32.2378,10.8354,33.1321,23.61,0.13,43.00,31.28
static,astar,dwa,default,0.7,0,2085580430,SUCCESS,126.4265,20.1298,1012.1056,22.84,0.16,52.21,31.28
static,astar,dwa,default,0.7,0,2085580431,SUCCESS,41.9453,13.4485,22.0215,27.07,0.14,43.73,31.28
static,astar,dwa,default,0.7,0,2085580432,FAILURE,180.0027,18.2937,1000.8266,18.80,0.15,47.27,31.28
static,astar,dwa,default,0.7,0,2085580433,SUCCESS,45.4427,10.6596,27.0457,20.34,0.13,42.66,31.28
static,astar,dwa,default,0.7,0,2085580434,SUCCESS,62.8620,20.0711,16.4736,22.58,0.14,43.27,31.28
static,astar,dwa,default,0.7,0,2085580435,SUCCESS,51.8566,16.4280,20.3980,21.27,0.14,43.70,31.28
static,astar,dwa,default,0.7,0,2085580436,SUCCESS,25.6249,8.8246,15.4760,22.01,0.13,43.11,31.28
static,astar,dwa,default,0.7,0,2085580437,SUCCESS,40.2390,13.3719,3.5942,22.58,0.14,43.68,31.28
static,astar,dwa,default,0.7,0,2085580438,SUCCESS,41.7457,12.4061,19.1102,24.23,0.13,43.24,31.28
static,astar,dwa,default,0.7,0,2085580439,FAILURE,180.0030,6.2270,988.6161,12.70,0.14,43.62,31.28
static,astar,dwa,default,0.7,0,2085580440,FAILURE,180.0028,10.9342,1656.7054,24.22,0.14,45.36,31.28
static,astar,dwa,default,0.7,0,2085580441,SUCCESS,65.3695,12.1318,186.8832,21.39,0.14,43.89,31.28
static,astar,dwa,default,0.7,0,2085580442,SUCCESS,41.3359,14.5984,16.2376,28.21,0.14,44.54,31.28
static,astar,dwa,default,0.7,0,2085580443,SUCCESS,55.5553,16.6928,79.6203,27.70,0.14,44.55,31.28
static,astar,dwa,default,0.7,0,2085580444,SUCCESS,59.9577,24.5419,24.6289,44.36,0.15,47.79,31.28
static,astar,dwa,default,0.7,0,2085580445,SUCCESS,41.6285,13.6186,4.3301,28.08,0.14,43.80,31.28
static,astar,dwa,default,0.7,0,2085580446,SUCCESS,31.8325,8.7363,30.7386,43.93,0.16,52.17,31.28
static,astar,dwa,default,0.7,0,2085580447,SUCCESS,46.0471,13.0349,18.4429,22.84,0.13,42.99,31.28
static,astar,dwa,default,0.7,0,2085580448,SUCCESS,63.4631,19.4177,37.4672,26.88,0.14,44.41,31.28
static,astar,dwa,default,0.7,0,2085580449,SUCCESS,32.2279,11.8166,7.9142,22.34,0.13,42.93,31.28
static,astar,dwa,default,0.7,0,2085580450,SUCCESS,44.2384,15.7200,40.7987,26.86,0.14,43.80,31.28
static,astar,dwa,default,0.7,0,2085580451,FAILURE,180.0025,16.6500,1222.3017,25.85,0.14,46.26,31.28
static,astar,dwa,default,0.7,0,2085580452,SUCCESS,41.9383,9.7909,48.5342,62.62,0.16,52.20,31.28
static,astar,dwa,default,0.7,0,2085580453,FAILURE,180.0028,9.9475,1523.1591,14.51,0.14,43.81,31.28
static,astar,dwa,default,0.7,0,2085580454,SUCCESS,28.2241,5.4751,86.3412,18.39,0.13,42.41,31.28
static,astar,dwa,default,0.7,0,2085580455,SUCCESS,27.0258,9.0886,16.3808,25.55,0.14,43.42,31.28
static,astar,dwa,default,0.7,0,2085580456,FAILURE,180.0029,2.3930,2111.9685,11.77,0.13,43.02,31.28
static,dijkstra,apf,default,0.3,0,FAILURE,38.6840,0.1767,27.7979,68.03,0.14,46.20,31.28
static,dijkstra,apf,default,0.3,0,FAILURE,39.1820,0.1645,26.5109,67.47,0.14,45.68,31.28
static,dijkstra,apf,default,0.3,0,SUCCESS,40.6143,19.7999,24.4716,18.60,0.13,41.85,31.28
static,dijkstra,apf,default,0.3,0,SUCCESS,29.4414,14.2426,9.7294,23.71,0.14,43.48,31.28
static,dijkstra,apf,default,0.3,0,FAILURE,38.9710,0.1790,28.2000,67.76,0.14,46.12,31.28
static,dijkstra,apf,default,0.3,0,SUCCESS,21.7272,9.8426,16.3710,18.43,0.13,42.13,31.28
static,dijkstra,apf,default,0.3,0,FAILURE,38.4501,0.1767,27.7285,65.61,0.14,45.52,31.28
static,dijkstra,apf,default,0.3,0,FAILURE,38.7470,0.1774,27.8981,65.78,0.14,45.77,31.28
static,dijkstra,apf,default,0.3,0,FAILURE,38.5408,0.1637,26.3458,67.48,0.14,45.79,31.28
static,dijkstra,apf,default,0.3,0,FAILURE,38.7394,0.1757,28.4651,66.28,0.14,45.73,31.28
static,dijkstra,apf,default,0.3,0,FAILURE,38.4507,0.1762,28.2242,14.99,0.13,40.52,31.28
static,dijkstra,apf,default,0.3,0,FAILURE,38.8503,0.1800,28.2730,66.44,0.14,45.53,31.28
static,dijkstra,apf,default,0.3,0,SUCCESS,74.2309,36.3927,17.9633,26.73,0.14,44.89,31.28
static,dijkstra,apf,default,0.3,0,SUCCESS,22.7343,10.1062,10.7333,12.46,0.13,41.26,31.28
static,dijkstra,apf,default,0.3,0,FAILURE,122.2670,20.1908,872.5604,13.04,0.14,44.38,31.28
static,dijkstra,apf,default,0.3,0,FAILURE,38.6475,0.1757,27.8292,67.46,0.14,45.52,31.28
static,dijkstra,apf,default,0.3,0,FAILURE,38.5543,0.1634,26.3714,66.73,0.14,45.57,31.28
static,dijkstra,apf,default,0.3,0,FAILURE,38.8604,0.1641,26.3734,65.89,0.14,45.41,31.28
static,dijkstra,apf,default,0.3,0,FAILURE,38.7673,0.1647,26.4072,67.35,0.14,45.89,31.28
static,dijkstra,apf,default,0.3,0,FAILURE,39.0464,0.1771,27.5175,66.80,0.14,45.55,31.28
static,dijkstra,apf,default,0.3,0,FAILURE,38.6558,0.1639,26.5956,8.24,0.13,40.58,31.28
static,dijkstra,apf,default,0.3,0,FAILURE,180.0031,13.0029,1718.9098,13.06,0.14,44.79,31.28
static,dijkstra,apf,default,0.3,0,FAILURE,38.9587,0.1770,27.5611,67.26,0.14,45.65,31.28
static,dijkstra,apf,default,0.3,0,FAILURE,38.5588,0.1756,28.2231,66.40,0.14,45.42,31.28
static,dijkstra,apf,default,0.3,0,SUCCESS,18.0283,8.1065,23.9880,15.95,0.13,42.29,31.28
static,dijkstra,apf,default,0.3,0,SUCCESS,23.2247,10.1407,15.2482,21.61,0.13,42.76,31.28
static,dijkstra,apf,default,0.3,0,SUCCESS,29.3764,13.5476,25.6240,27.34,0.13,42.99,31.28
static,dijkstra,apf,default,0.3,0,SUCCESS,13.3279,6.1947,9.6355,12.65,0.13,41.87,31.28
static,dijkstra,apf,default,0.3,0,FAILURE,38.9047,0.1745,28.1446,67.20,0.14,45.27,31.28
static,dijkstra,apf,default,0.3,0,12200601,SUCCESS,33.6325,15.9886,8.6678,21.92,0.13,43.20,31.28
static,dijkstra,apf,default,0.3,0,12200602,FAILURE,38.5359,0.1635,26.3353,66.00,0.14,45.57,31.28
static,dijkstra,apf,default,0.3,0,12200603,SUCCESS,108.3154,41.7232,86.6765,20.09,0.14,44.29,31.28
static,dijkstra,apf,default,0.3,0,12200604,SUCCESS,27.2258,13.2299,9.2334,26.01,0.14,43.87,31.28
static,dijkstra,apf,default,0.3,0,12200605,SUCCESS,26.3265,12.5908,11.9703,21.96,0.14,43.41,31.28
static,dijkstra,apf,default,0.3,0,12200606,FAILURE,38.6380,0.1758,27.5540,65.04,0.14,45.64,31.28
static,dijkstra,apf,default,0.3,0,12200607,FAILURE,38.6364,0.1759,27.4557,64.10,0.14,45.63,31.28
static,dijkstra,apf,default,0.3,0,12200608,SUCCESS,33.9342,15.7786,32.2238,33.71,0.14,46.35,31.28
static,dijkstra,apf,default,0.3,0,12200609,FAILURE,38.6379,0.1645,26.4518,63.86,0.14,45.85,31.28
static,dijkstra,apf,default,0.3,0,12200610,FAILURE,38.6474,0.1751,28.5073,64.93,0.14,45.33,31.28
